query_id,mode,rank,squared_l2,index_position,query_time_ms,sax_scans,exact_distance_computations,recall_at_k
53,exact,1,9.83731937,63392144,301.454235,11225980,1238127,
54,exact,1,10.1784363,63392144,307.491874,11782805,1392083,
55,exact,1,10.5237284,63392144,311.730181,12362476,1566496,
56,exact,1,10.8731003,63392144,319.720327,12963270,1760839,
57,exact,1,11.2264633,63392144,330.093288,13585131,1985743,
58,exact,1,11.5837173,63392144,341.82098,14227935,2225792,
59,exact,1,11.9447727,63392144,339.520837,14893109,2480143,
60,exact,1,12.3095331,63392144,346.686964,15580149,2772202,
61,exact,1,12.6779099,63392144,356.531061,16286925,3093073,
62,exact,1,13.0498085,63392144,366.079466,17014915,3443382,
63,exact,1,13.4251318,63392144,371.82119,17765347,3824926,
64,exact,1,13.8037949,63392144,384.549497,18534680,4240143,
65,exact,1,14.1857042,63392144,393.72519,19322613,4689236,
66,exact,1,14.5707655,63392144,409.033282,20130661,5179440,
67,exact,1,14.9588947,63392144,497.837432,20955468,5700360,
68,exact,1,15.3499985,63392144,512.87574,21798820,6260613,
69,exact,1,15.743989,63392144,521.471221,22656517,6858474,
70,exact,1,16.1407776,63392144,526.752767,23529961,7496395,
71,exact,1,16.5402756,63392144,543.762438,24418315,8176468,
72,exact,1,16.9423962,63392144,550.057506,25320122,8900016,
73,exact,1,17.3470535,63392144,562.393029,26233762,9666929,
74,exact,1,17.7541637,63392144,571.43697,27160044,10474317,
75,exact,1,18.1636429,63392144,587.778462,28095513,11325747,
76,exact,1,18.5754013,63392144,600.806923,29041918,12221034,
77,exact,1,18.9893627,63392144,611.380171,29996023,13159392,
78,exact,1,19.4054413,63392144,635.971882,30956933,14140480,
79,exact,1,19.8235607,63392144,640.869989,31926604,15160081,
80,exact,1,20.243639,63392144,650.604735,32901394,16221930,
81,exact,1,20.6655903,63392144,675.01419,33878565,17322428,
82,exact,1,21.089344,63392144,686.496098,34861261,18461638,
83,exact,1,21.5148163,63392144,692.133185,35844500,19636412,
84,exact,1,21.9419403,63392144,714.427362,36829062,20844195,
85,exact,1,22.370636,63392144,735.844926,37815689,22085660,
86,exact,1,22.8008232,63392144,758.040662,38801083,23353591,
87,exact,1,23.232439,63392144,756.253104,39786221,24649140,
88,exact,1,23.6653996,63392144,769.870324,40769851,25968168,
89,exact,1,24.0996494,63392144,818.086586,41750429,27309757,
90,exact,1,24.5351048,63392144,809.133663,42725441,28664460,
91,exact,1,24.9716988,63392144,827.532184,43695647,30034470,
92,exact,1,25.4093666,63392144,838.315472,44661551,31416424,
93,exact,1,25.8480415,63392144,868.134772,45620165,32804955,
94,exact,1,26.2876568,63392144,876.140925,46572841,34198700,
95,exact,1,26.7281494,63392144,881.558783,47517434,35593458,
96,exact,1,27.1694489,63392144,914.065745,48453423,36987096,
97,exact,1,27.6114979,63392144,930.366015,49381802,38379435,
98,exact,1,28.0542316,63392144,962.561216,50301162,39764963,
99,exact,1,28.4976006,63392144,960.582133,51210476,41138672,
