query_id,mode,rank,squared_l2,index_position,query_time_ms,sax_scans,exact_distance_computations,recall_at_k
37,exact,1,192.67662,1261857,337.019423,4136070,3981124,
38,exact,1,190.66539,37378,381.653982,4140133,4028549,
39,exact,1,135.844391,1500587,370.820049,4078958,3752704,
40,exact,1,143.7099,2440902,389.981178,4095594,3818319,
41,exact,1,220.630966,820039,381.934505,4152445,4084771,
42,exact,1,107.220512,3752080,334.367592,3949229,3204513,
43,exact,1,187.090149,917794,405.462618,4131455,4061013,
44,exact,1,209.030334,2396814,428.824216,4131826,4083171,
45,exact,1,214.924438,1924369,335.977337,4151549,4072159,
46,exact,1,199.142838,3649214,356.839391,4128438,4064656,
47,exact,1,255.634384,460827,388.632679,4144034,4087102,
48,exact,1,98.2367096,1924363,320.498026,3861496,3254407,
49,exact,1,241.935974,308912,392.581102,4151727,4084107,
50,exact,1,180.632629,907647,357.077624,4126432,3984787,
51,exact,1,120.998085,967852,422.625791,4014015,3609840,
52,exact,1,158.858978,333565,324.111137,4098680,3775875,
53,exact,1,163.453415,1277170,356.290174,4111583,3841695,
54,exact,1,225.491425,2140425,355.38868,4103205,4084074,
55,exact,1,245.684143,2321770,410.249548,4152143,4020593,
56,exact,1,242.841858,530846,373.59274,4149350,4155536,
57,exact,1,205.862061,250305,376.556422,4148501,4068747,
58,exact,1,214.281876,1005006,419.604511,4150619,4060325,
59,exact,1,152.441208,3456237,347.658725,4119761,3935465,
60,exact,1,222.736938,2917127,440.517311,4151729,4082043,
61,exact,1,198.683121,2740954,515.408208,4136224,4072650,
62,exact,1,212.861526,2006725,498.383054,4131803,4072231,
63,exact,1,201.073883,192872,518.995659,4141190,4058304,
64,exact,1,224.214233,966820,532.714705,4145995,4085308,
65,exact,1,205.864822,870399,441.823351,4137042,4080076,
66,exact,1,221.038544,3552802,533.86201,4145258,3942448,
67,exact,1,158.989182,2595997,363.249175,4086536,3699010,
68,exact,1,236.99411,1453144,514.292437,4141238,4084430,
69,exact,1,123.902031,1924348,409.154021,4029115,3638915,
70,exact,1,215.359375,285568,480.497084,4152131,4075489,
71,exact,1,255.988495,1635368,572.644003,4155392,4086848,
72,exact,1,220.850555,1720195,546.744047,4147861,4083731,
73,exact,1,233.355576,1161256,491.956569,4150554,4072174,
74,exact,1,188.457993,1202931,439.893986,4135977,3920581,
75,exact,1,216.994446,4081554,431.390865,4152178,4076615,
76,exact,1,228.104294,2500918,571.266411,4152751,4078494,
77,exact,1,174.128571,711124,419.473751,4116745,3884930,
78,exact,1,72.2512741,1992396,544.119047,3549624,2800507,
79,exact,1,126.829361,3774505,543.338663,4041338,3683133,
80,exact,1,255.987015,1634567,501.903073,4154630,4060722,
81,exact,1,141.381287,2045989,442.32227,4088321,3818082,
82,exact,1,194.86026,4046354,466.737407,4141452,4057011,
83,exact,1,202.055405,657940,573.440921,4130373,4066451,
84,exact,1,155.009811,2880104,438.970134,4113949,3886500,
85,exact,1,220.699615,2124468,423.055333,4144474,4047761,
86,exact,1,255.991028,1634951,551.372555,4154576,4155297,
87,exact,1,156.508163,2702063,496.632581,4105826,3880066,
88,exact,1,103.928116,2194642,518.05989,3931513,3272930,
89,exact,1,255.986099,1636335,559.689198,4155045,4081240,
90,exact,1,255.988403,1634711,540.528068,4154831,4080094,
91,exact,1,153.665222,1000389,512.725486,4108625,3836595,
92,exact,1,167.082184,716601,484.50454,4133765,3995253,
93,exact,1,255.987122,1634599,521.083899,4152504,4087067,
94,exact,1,194.823303,271407,430.949387,4137825,3993559,
95,exact,1,240.180206,4058006,561.068225,4135087,4086784,
96,exact,1,231.25618,2071834,560.223742,4134666,4086359,
97,exact,1,119.743744,1364004,436.548124,3998345,3532972,
98,exact,1,251.800491,3285670,512.685152,4150496,4084259,
99,exact,1,223.355225,2689809,567.496855,4103839,4152316,
