Method,Dataset,Pruning Power
sfa_equi-depth_False,InlineSkate,0.9890909090909091
sfa_equi-depth_False,InsectEPGRegularTrain,0.8634538152610441
sfa_equi-depth_False,InsectEPGSmallTrain,0.7791164658634538
sfa_equi-depth_False,InsectWingbeatSound,0.9388888888888889
sfa_equi-depth_False,ItalyPowerDemand,0.9271137026239067
sfa_equi-depth_False,LargeKitchenAppliances,0.21866666666666668
sfa_equi-depth_False,Lightning2,0.7377049180327869
sfa_equi-depth_False,Lightning7,0.5616438356164384
sfa_equi-depth_False,Mallat,0.8784648187633263
sfa_equi-depth_False,Meat,0.9166666666666666
sfa_equi-depth_False,MedicalImages,0.9947368421052631
sfa_equi-depth_False,MiddlePhalanxOutlineAgeGroup,0.935064935064935
sfa_equi-depth_False,MiddlePhalanxOutlineCorrect,0.8591065292096219
sfa_equi-depth_False,MiddlePhalanxTW,0.9155844155844156
sfa_equi-depth_False,MixedShapesRegularTrain,0.9868041237113402
sfa_equi-depth_False,MixedShapesSmallTrain,0.9641237113402061
sfa_equi-depth_False,MoteStrain,0.5191693290734825
sfa_equi-depth_False,NonInvasiveFetalECGThorax1,0.9409669211195929
sfa_equi-depth_False,NonInvasiveFetalECGThorax2,0.981679389312977
sfa_equi-depth_False,OliveOil,0.9333333333333333
sfa_equi-depth_False,OSULeaf,0.9710743801652892
sfa_equi-depth_False,PhalangesOutlinesCorrect,0.9895104895104895
sfa_equi-depth_False,Phoneme,0.00949367088607595
sfa_equi-depth_False,PickupGestureWiimoteZ,0.94
sfa_equi-depth_False,PigAirwayPressure,0.9615384615384616
sfa_equi-depth_False,PigArtPressure,0.028846153846153848
sfa_equi-depth_False,PigCVP,0.35096153846153844
sfa_equi-depth_False,PLAID,0.6070763500931099
sfa_equi-depth_False,Plane,0.9809523809523809
sfa_equi-depth_False,PowerCons,0.9222222222222223
sfa_equi-depth_False,ProximalPhalanxOutlineAgeGroup,0.9512195121951219
sfa_equi-depth_False,ProximalPhalanxOutlineCorrect,0.9587628865979382
sfa_equi-depth_False,ProximalPhalanxTW,0.9707317073170731
sfa_equi-depth_False,RefrigerationDevices,0.008
sfa_equi-depth_False,Rock,0.92
sfa_equi-depth_False,ScreenType,0.736
sfa_equi-depth_False,SemgHandGenderCh2,0.0
sfa_equi-depth_False,SemgHandMovementCh2,0.006666666666666667
sfa_equi-depth_False,SemgHandSubjectCh2,0.006666666666666667
sfa_equi-depth_False,ShakeGestureWiimoteZ,0.76
sfa_equi-depth_False,ShapeletSim,0.0
sfa_equi-depth_False,ShapesAll,0.985
sfa_equi-depth_False,SmallKitchenAppliances,0.005333333333333333
sfa_equi-depth_False,SonyAIBORobotSurface1,0.4209650582362729
sfa_equi-depth_False,SonyAIBORobotSurface2,0.7471143756558237
sfa_equi-depth_False,StarLightCurves,0.9972073822243808
sfa_equi-depth_False,Strawberry,0.972972972972973
sfa_equi-depth_False,SwedishLeaf,0.9344
sfa_equi-depth_False,Symbols,0.9256281407035176
sfa_equi-depth_False,SyntheticControl,0.8166666666666667
sfa_equi-depth_False,ToeSegmentation1,0.8421052631578947
sfa_equi-depth_False,ToeSegmentation2,0.9
sfa_equi-depth_False,Trace,0.9
sfa_equi-depth_False,TwoLeadECG,0.9043020193151887
sfa_equi-depth_False,TwoPatterns,0.9685
sfa_equi-depth_False,UMD,0.9305555555555556
sfa_equi-depth_False,UWaveGestureLibraryAll,0.9829704075935232
sfa_equi-depth_False,UWaveGestureLibraryX,0.9857621440536013
sfa_equi-depth_False,UWaveGestureLibraryY,0.9949748743718593
sfa_equi-depth_False,Wafer,0.977774172615185
sfa_equi-depth_False,Wine,0.8518518518518519
sfa_equi-depth_False,WordSynonyms,0.9670846394984326
sfa_equi-depth_False,Worms,0.7272727272727273
sfa_equi-depth_False,WormsTwoClass,0.7272727272727273
sfa_equi-depth_False,Yoga,0.9796666666666667
