query_id,mode,rank,squared_l2,index_position,query_time_ms,sax_scans,exact_distance_computations,recall_at_k
35,exact,1,16.1458912,85158979,79.189999,14377550,83342,
36,exact,1,88.5508499,50179446,376.952527,27789886,12467299,
37,exact,1,110.574173,58665010,346.879295,33563802,4236493,
38,exact,1,1.99767137,30421216,68.203525,3913641,59271,
39,exact,1,136.787445,29822694,312.325572,35141028,5222984,
40,exact,1,36.9733429,75138660,333.883957,20928591,642821,
41,exact,1,1.28664863,39882074,153.06014,4477491,261999,
42,exact,1,0.341314912,40414195,66.91111,2399165,154508,
43,exact,1,128.640259,43588601,417.1421,34791267,16284188,
44,exact,1,28.3370743,39206744,325.316577,18609707,1140111,
45,exact,1,98.7272339,6417721,426.059073,33403921,2883640,
46,exact,1,33.7542725,8546473,355.331923,23696816,3021751,
47,exact,1,0.545091987,82476761,108.600987,3227324,133734,
48,exact,1,1.19507313,9435494,61.037595,2296286,94453,
49,exact,1,53.2068367,52200348,636.051435,30925644,6710340,
50,exact,1,109.005829,18184840,347.363315,32403030,916979,
51,exact,1,40.3066177,30701493,74.096012,20876254,28794,
52,exact,1,73.4601669,71947901,869.513902,33903329,7941579,
53,exact,1,168.038559,53796751,629.458009,40186566,19043705,
54,exact,1,195.492462,47913743,698.64663,43905037,31630572,
55,exact,1,2.74784827,43373882,142.074669,5922492,172702,
56,exact,1,1.27786779,7923042,113.69006,4185747,148361,
57,exact,1,14.4533901,6731317,670.431986,16393575,2279749,
58,exact,1,25.1282902,67616078,50.338132,14232924,8607,
59,exact,1,2.77593589,64369788,53.494799,4836393,63337,
60,exact,1,33.5368233,6178647,412.846288,19655739,758352,
61,exact,1,40.7084274,48328119,441.92582,23666153,774107,
62,exact,1,101.857559,83970986,99.6466,29911775,163208,
63,exact,1,30.9350433,52761534,530.382753,21764745,2219489,
64,exact,1,6.38882589,6914888,61.085675,8989946,38604,
65,exact,1,7.35748339,77440763,651.793539,8575912,1031719,
66,exact,1,38.2796783,92844041,413.791913,16643557,4507462,
67,exact,1,64.2163544,35453534,47.457923,24671917,9863,
68,exact,1,3.37876034,10462812,240.721555,7341212,250820,
69,exact,1,118.852638,91699035,593.712143,38289436,9203756,
70,exact,1,113.454926,78819808,807.670268,36674549,6401050,
71,exact,1,181.781433,40876012,704.775098,38729753,25176926,
72,exact,1,6.87655735,66626605,63.112535,7698383,32985,
73,exact,1,0.425339282,89699345,69.024621,2690370,101025,
74,exact,1,222.880798,39236602,758.817359,46377106,35485449,
75,exact,1,2.62923193,48748540,34.549559,728560,7266,
76,exact,1,1.28977394,87814661,62.709066,3551538,78644,
77,exact,1,174.078217,77907909,653.072715,41969697,27450309,
78,exact,1,120.229614,3555893,276.235015,34129669,1415670,
79,exact,1,28.2034264,43907166,102.247303,19516106,153580,
80,exact,1,0.596925437,25724680,60.837689,1816150,106751,
81,exact,1,5.04458618,41248494,506.548973,8306722,538748,
82,exact,1,52.3753357,51836284,768.545295,27206529,2672747,
83,exact,1,1.02554595,54105500,98.551319,3894324,133369,
84,exact,1,3.12493801,23390092,168.078208,5059089,176720,
85,exact,1,243.770096,90123653,738.815086,44718879,35255458,
86,exact,1,173.558624,27248243,621.923465,39321884,25600071,
87,exact,1,0.377449363,83250755,75.823902,2140357,90464,
88,exact,1,2.4806428,57988951,69.065855,3316832,89763,
89,exact,1,4.65578794,59845324,361.523834,7095102,425128,
90,exact,1,49.4463272,25837858,140.011321,22603553,82658,
91,exact,1,221.73822,76612928,789.924075,43665292,32864689,
92,exact,1,21.3299923,30348616,579.845462,18370035,1355610,
93,exact,1,112.112144,3765923,509.972692,30965559,15334365,
94,exact,1,77.159462,87148525,674.654864,35390005,8047099,
95,exact,1,189.942993,50649771,709.053259,39462131,27997166,
96,exact,1,23.6980228,73082192,1154.78576,17055917,2155239,
97,exact,1,0.0755624697,92773352,566.849253,1511329,836012,
98,exact,1,95.0469284,45091894,583.774964,35405387,7063527,
99,exact,1,22.3416157,24354423,667.86302,19790215,2725100,
