query_id,mode,rank,squared_l2,index_position,query_time_ms,sax_scans,exact_distance_computations,recall_at_k
37,exact,1,67.7019806,1952267,111.593078,2589185,345626,
38,exact,1,1.75552154,762624,12.378162,708354,5661,
39,exact,1,26.4233589,952659,15.904949,2039499,9508,
40,exact,1,345.895203,326349,259.235725,3516136,3517644,
41,exact,1,53.9628944,3269961,118.588478,2487790,216610,
42,exact,1,126.116562,788258,88.587805,2785331,592492,
43,exact,1,34.0108833,2338534,81.863731,2251349,136167,
44,exact,1,258.337555,1132380,265.803898,2983410,2984545,
45,exact,1,321.179871,4414628,275.986407,3338093,3344944,
46,exact,1,243.37645,1361978,244.005196,2908757,2896470,
47,exact,1,204.954391,1223752,84.952825,2959982,2224082,
48,exact,1,323.347076,1286441,282.075046,3358000,3359508,
49,exact,1,277.570007,364503,236.914972,3190308,3190803,
50,exact,1,334.601227,602105,250.318568,3445009,3445504,
51,exact,1,307.404266,3034167,265.414869,3262033,3262528,
52,exact,1,320.210388,4959183,257.696879,3335765,3338178,
53,exact,1,280.394653,2554512,275.535802,3096365,3103257,
54,exact,1,1.35459614,2900929,13.489501,465966,3703,
55,exact,1,169.126221,3684334,116.515623,2980679,2264264,
56,exact,1,197.533722,2609411,242.199982,2697672,2490936,
57,exact,1,112.0793,218190,227.589629,2328165,1837208,
58,exact,1,295.079834,1718866,262.489196,3307528,3077048,
59,exact,1,141.814804,3449692,258.617013,2469241,2035413,
60,exact,1,242.901428,1907890,224.172366,3001946,2470079,
61,exact,1,3.39646077,1658930,36.809431,1109258,19576,
62,exact,1,0.2402118,798407,8.229101,339608,1759,
63,exact,1,138.824524,2178853,53.232063,2574229,198568,
64,exact,1,0.450256705,3710110,6.577568,315187,2719,
65,exact,1,3.27317476,1093215,7.482697,961809,3363,
66,exact,1,3.41640759,4917303,6.138299,981786,3863,
67,exact,1,0.382158428,3628259,4.589393,274308,526,
68,exact,1,0.288725883,4901853,7.189923,332708,2953,
69,exact,1,0.313396633,838378,5.357894,332089,517,
70,exact,1,319.476624,1869591,264.88754,3437816,3444704,
71,exact,1,0.597749412,3639345,27.224228,394385,6584,
72,exact,1,338.127838,1916999,261.945092,3451149,3459928,
73,exact,1,46.1588326,2313136,14.003193,1971040,584,
74,exact,1,25.151041,3257038,10.565735,1923791,606,
75,exact,1,38.2053032,2082849,11.478695,2230735,4119,
76,exact,1,33.1935272,2785514,5.812376,2056087,457,
77,exact,1,31.3353748,1137431,5.552143,1881622,199,
78,exact,1,0.632323503,3880573,5.655936,313719,3671,
79,exact,1,0.72453618,3027736,4.725241,338942,586,
80,exact,1,0.660995841,3168380,5.208922,356485,1552,
81,exact,1,3.73627329,132192,5.595766,1158194,697,
82,exact,1,108.421982,3797503,105.874026,2751740,465258,
83,exact,1,1.27844238,890079,16.193864,560575,8728,
84,exact,1,47.0704994,305107,75.247987,2368942,122040,
85,exact,1,1.2543776,4460621,9.821261,539358,5735,
86,exact,1,270.692719,596121,249.520514,3301738,3303123,
87,exact,1,2.55476761,3693837,43.401179,955460,33676,
88,exact,1,6.93421602,128119,50.084679,1685215,73625,
89,exact,1,267.949097,4850448,231.592849,3030115,3037003,
90,exact,1,253.91864,4568615,206.458738,3033297,3033792,
91,exact,1,0.32788533,212183,11.433282,300006,528,
92,exact,1,14.4097548,3629800,33.433656,1871232,25538,
93,exact,1,274.320862,410803,249.269943,3063802,3070694,
94,exact,1,318.090515,2373001,266.322498,3325232,3325727,
95,exact,1,15.2305593,3253874,34.922114,1939306,14919,
96,exact,1,7.15270996,4365002,14.153561,1684834,6201,
97,exact,1,16.8161545,1813100,9.065234,2033296,4481,
98,exact,1,87.5441437,235517,6.394463,2231363,1499,
99,exact,1,1.42721236,11302,5.568697,591073,1979,
