Method,Dataset,Pruning_Power
sfa_equi-width_False,Symbols,0.948462311557789
sfa_equi-depth_True,Symbols,0.9341105527638192
sfa_equi-depth_False,Symbols,0.937889447236181
isax,SyntheticControl,0.6903111111111111
sfa_equi-width_True,SyntheticControl,0.7056666666666667
sfa_equi-width_False,SyntheticControl,0.7052
sfa_equi-depth_True,SyntheticControl,0.7036888888888889
sfa_equi-depth_False,SyntheticControl,0.7032111111111111
isax,ToeSegmentation1,0.8287280701754386
sfa_equi-width_True,ToeSegmentation1,0.8933114035087719
sfa_equi-width_False,ToeSegmentation1,0.8871710526315789
sfa_equi-depth_True,ToeSegmentation1,0.8677631578947369
sfa_equi-depth_False,ToeSegmentation1,0.861842105263158
isax,ToeSegmentation2,0.8882478632478632
sfa_equi-width_True,ToeSegmentation2,0.9232905982905983
sfa_equi-width_False,ToeSegmentation2,0.9166666666666666
sfa_equi-depth_True,ToeSegmentation2,0.9025641025641026
sfa_equi-depth_False,ToeSegmentation2,0.8978632478632479
isax,Trace,0.9439000000000001
sfa_equi-width_True,Trace,0.9521000000000001
sfa_equi-width_False,Trace,0.9513
sfa_equi-depth_True,Trace,0.9491
sfa_equi-depth_False,Trace,0.9487000000000001
isax,TwoLeadECG,0.9026606099935107
sfa_equi-width_True,TwoLeadECG,0.9173569492690002
sfa_equi-width_False,TwoLeadECG,0.9238080696262931
sfa_equi-depth_True,TwoLeadECG,0.8945299080047334
sfa_equi-depth_False,TwoLeadECG,0.9035385731190595
isax,TwoPatterns,0.9560632499999999
sfa_equi-width_True,TwoPatterns,0.9849374999999999
sfa_equi-width_False,TwoPatterns,0.9849374999999999
sfa_equi-depth_True,TwoPatterns,0.9848177499999999
sfa_equi-depth_False,TwoPatterns,0.9848177499999999
isax,UMD,0.9201388888888888
sfa_equi-width_True,UMD,0.94116512345679
sfa_equi-width_False,UMD,0.94116512345679
sfa_equi-depth_True,UMD,0.9347993827160493
sfa_equi-depth_False,UMD,0.9347993827160493
isax,UWaveGestureLibraryAll,0.9604417798316981
sfa_equi-width_True,UWaveGestureLibraryAll,0.9776458557669299
sfa_equi-width_False,UWaveGestureLibraryAll,0.9747914921831379
sfa_equi-depth_True,UWaveGestureLibraryAll,0.9775975612187923
sfa_equi-depth_False,UWaveGestureLibraryAll,0.9746933451982133
isax,UWaveGestureLibraryX,0.9923311373334928
sfa_equi-width_True,UWaveGestureLibraryX,0.995722349345936
sfa_equi-width_False,UWaveGestureLibraryX,0.9958123953098826
sfa_equi-depth_True,UWaveGestureLibraryX,0.995741667165191
sfa_equi-depth_False,UWaveGestureLibraryX,0.9958323362845976
isax,UWaveGestureLibraryY,0.9943747756640344
sfa_equi-width_True,UWaveGestureLibraryY,0.9967262527917364
sfa_equi-width_False,UWaveGestureLibraryY,0.9968025893355666
sfa_equi-depth_True,UWaveGestureLibraryY,0.9968029009132966
sfa_equi-depth_False,UWaveGestureLibraryY,0.9968845342785355
isax,Wafer,0.9796331927319922
sfa_equi-width_True,Wafer,0.9832548669695003
sfa_equi-width_False,Wafer,0.983329493835172
sfa_equi-depth_True,Wafer,0.9832980207657365
sfa_equi-depth_False,Wafer,0.9833815704088255
isax,Wine,0.794996751137102
sfa_equi-width_True,Wine,0.9346978557504872
sfa_equi-width_False,Wine,0.9350227420402859
sfa_equi-depth_True,Wine,0.8973359324236516
sfa_equi-depth_False,Wine,0.8976608187134503
isax,WordSynonyms,0.9713700351050215
sfa_equi-width_True,WordSynonyms,0.9852418019795005
sfa_equi-width_False,WordSynonyms,0.9852418019795005
sfa_equi-depth_True,WordSynonyms,0.9849071888978901
sfa_equi-depth_False,WordSynonyms,0.9849071888978901
isax,Worms,0.7868981846882399
sfa_equi-width_True,Worms,0.8290162875798235
sfa_equi-width_False,Worms,0.8362631843294827
sfa_equi-depth_True,Worms,0.8216976393771974
sfa_equi-depth_False,Worms,0.8286575303149889
isax,WormsTwoClass,0.7868981846882399
sfa_equi-width_True,WormsTwoClass,0.8290162875798235
sfa_equi-width_False,WormsTwoClass,0.8362631843294827
sfa_equi-depth_True,WormsTwoClass,0.8216976393771974
sfa_equi-depth_False,WormsTwoClass,0.8286575303149889
isax,Yoga,0.9906222222222222
sfa_equi-width_True,Yoga,0.9935844444444444
sfa_equi-width_False,Yoga,0.9935844444444444
sfa_equi-depth_True,Yoga,0.99374
sfa_equi-depth_False,Yoga,0.99374
