Method,Dataset,Pruning_Power
sfa_equi-width_False,Symbols,0.862673366834171
sfa_equi-depth_True,Symbols,0.9186331658291458
sfa_equi-depth_False,Symbols,0.9223718592964825
isax,SyntheticControl,0.6437111111111111
sfa_equi-width_True,SyntheticControl,0.6520777777777778
sfa_equi-width_False,SyntheticControl,0.6520555555555556
sfa_equi-depth_True,SyntheticControl,0.6490111111111111
sfa_equi-depth_False,SyntheticControl,0.6489666666666667
isax,ToeSegmentation1,0.7424342105263158
sfa_equi-width_True,ToeSegmentation1,0.8212719298245614
sfa_equi-width_False,ToeSegmentation1,0.8192982456140351
sfa_equi-depth_True,ToeSegmentation1,0.7967105263157895
sfa_equi-depth_False,ToeSegmentation1,0.7944078947368421
isax,ToeSegmentation2,0.8196581196581196
sfa_equi-width_True,ToeSegmentation2,0.8745726495726496
sfa_equi-width_False,ToeSegmentation2,0.8705128205128205
sfa_equi-depth_True,ToeSegmentation2,0.8598290598290599
sfa_equi-depth_False,ToeSegmentation2,0.8532051282051282
isax,Trace,0.9148000000000001
sfa_equi-width_True,Trace,0.9246000000000001
sfa_equi-width_False,Trace,0.9234
sfa_equi-depth_True,Trace,0.929
sfa_equi-depth_False,Trace,0.9284
isax,TwoLeadECG,0.7758521968164294
sfa_equi-width_True,TwoLeadECG,0.879108294842921
sfa_equi-width_False,TwoLeadECG,0.8870099629728595
sfa_equi-depth_True,TwoLeadECG,0.8787647440546628
sfa_equi-depth_False,TwoLeadECG,0.8868954460434401
isax,TwoPatterns,0.9162385
sfa_equi-width_True,TwoPatterns,0.9647954999999999
sfa_equi-width_False,TwoPatterns,0.9647954999999999
sfa_equi-depth_True,TwoPatterns,0.9659089999999999
sfa_equi-depth_False,TwoPatterns,0.9659089999999999
isax,UMD,0.8819444444444444
sfa_equi-width_True,UMD,0.910108024691358
sfa_equi-width_False,UMD,0.910108024691358
sfa_equi-depth_True,UMD,0.9172453703703703
sfa_equi-depth_False,UMD,0.9172453703703703
isax,UWaveGestureLibraryAll,0.9357293037608678
sfa_equi-width_True,UWaveGestureLibraryAll,0.9560404328188561
sfa_equi-width_False,UWaveGestureLibraryAll,0.9513056976350004
sfa_equi-depth_True,UWaveGestureLibraryAll,0.9589935665430326
sfa_equi-depth_False,UWaveGestureLibraryAll,0.9547271326872457
isax,UWaveGestureLibraryX,0.9796006944444444
sfa_equi-width_True,UWaveGestureLibraryX,0.9833150125628141
sfa_equi-width_False,UWaveGestureLibraryX,0.9834695551168541
sfa_equi-depth_True,UWaveGestureLibraryX,0.9872393340711494
sfa_equi-depth_False,UWaveGestureLibraryX,0.9874306427973198
isax,UWaveGestureLibraryY,0.9818509088099225
sfa_equi-width_True,UWaveGestureLibraryY,0.9850112417244954
sfa_equi-width_False,UWaveGestureLibraryY,0.9852069125388848
sfa_equi-depth_True,UWaveGestureLibraryY,0.9898023724774666
sfa_equi-depth_False,UWaveGestureLibraryY,0.9899562918760468
isax,Wafer,0.9661851070733289
sfa_equi-width_True,Wafer,0.9673739454899416
sfa_equi-width_False,Wafer,0.9675918234912394
sfa_equi-depth_True,Wafer,0.9713082414016871
sfa_equi-depth_False,Wafer,0.9716406554185594
isax,Wine,0.25146198830409355
sfa_equi-width_True,Wine,0.8654970760233918
sfa_equi-width_False,Wine,0.864522417153996
sfa_equi-depth_True,Wine,0.8791423001949317
sfa_equi-depth_False,Wine,0.8784925276153346
isax,WordSynonyms,0.9410435231822291
sfa_equi-width_True,WordSynonyms,0.9690570955584515
sfa_equi-width_False,WordSynonyms,0.9690570955584515
sfa_equi-depth_True,WordSynonyms,0.9699670083242341
sfa_equi-depth_False,WordSynonyms,0.9699670083242341
isax,Worms,0.6944823132668436
sfa_equi-width_True,Worms,0.7386812082944679
sfa_equi-width_False,Worms,0.7482241515390686
sfa_equi-depth_True,Worms,0.7253354380426204
sfa_equi-depth_False,Worms,0.739542225730071
isax,WormsTwoClass,0.6944823132668436
sfa_equi-width_True,WormsTwoClass,0.7386812082944679
sfa_equi-width_False,WormsTwoClass,0.7482241515390686
sfa_equi-depth_True,WormsTwoClass,0.7253354380426204
sfa_equi-depth_False,WormsTwoClass,0.739542225730071
isax,Yoga,0.9733366666666666
sfa_equi-width_True,Yoga,0.9788033333333332
sfa_equi-width_False,Yoga,0.9788033333333332
sfa_equi-depth_True,Yoga,0.9837555555555555
sfa_equi-depth_False,Yoga,0.9837555555555555
