Method,Dataset,Pruning_Power
sfa_equi-width_True,Symbols,0.903678391959799
sfa_equi-width_False,Symbols,0.9077788944723618
sfa_equi-depth_True,Symbols,0.9341105527638192
sfa_equi-depth_False,Symbols,0.937889447236181
isax,SyntheticControl,0.6640333333333334
sfa_equi-width_True,SyntheticControl,0.6776666666666668
sfa_equi-width_False,SyntheticControl,0.6772222222222223
sfa_equi-depth_True,SyntheticControl,0.6749333333333334
sfa_equi-depth_False,SyntheticControl,0.6752333333333334
isax,ToeSegmentation1,0.7890350877192983
sfa_equi-width_True,ToeSegmentation1,0.8633771929824562
sfa_equi-width_False,ToeSegmentation1,0.8589912280701755
sfa_equi-depth_True,ToeSegmentation1,0.8516447368421053
sfa_equi-depth_False,ToeSegmentation1,0.8476973684210527
isax,ToeSegmentation2,0.8600427350427351
sfa_equi-width_True,ToeSegmentation2,0.9044871794871795
sfa_equi-width_False,ToeSegmentation2,0.8987179487179487
sfa_equi-depth_True,ToeSegmentation2,0.8976495726495727
sfa_equi-depth_False,ToeSegmentation2,0.8914529914529915
isax,Trace,0.9287000000000001
sfa_equi-width_True,Trace,0.937
sfa_equi-width_False,Trace,0.936
sfa_equi-depth_True,Trace,0.9414
sfa_equi-depth_False,Trace,0.9396
isax,TwoLeadECG,0.8376531663930985
sfa_equi-width_True,TwoLeadECG,0.8984616559147994
sfa_equi-width_False,TwoLeadECG,0.9058670840172539
sfa_equi-depth_True,TwoLeadECG,0.8945299080047334
sfa_equi-depth_False,TwoLeadECG,0.9035385731190595
isax,TwoPatterns,0.9380725
sfa_equi-width_True,TwoPatterns,0.977248
sfa_equi-width_False,TwoPatterns,0.977248
sfa_equi-depth_True,TwoPatterns,0.9773575
sfa_equi-depth_False,TwoPatterns,0.9773575
isax,UMD,0.8993055555555555
sfa_equi-width_True,UMD,0.9286265432098765
sfa_equi-width_False,UMD,0.9286265432098765
sfa_equi-depth_True,UMD,0.9324845679012345
sfa_equi-depth_False,UMD,0.9324845679012345
isax,UWaveGestureLibraryAll,0.9492474151511525
sfa_equi-width_True,UWaveGestureLibraryAll,0.9684399801587301
sfa_equi-width_False,UWaveGestureLibraryAll,0.9648359605567519
sfa_equi-depth_True,UWaveGestureLibraryAll,0.9692609874770678
sfa_equi-depth_False,UWaveGestureLibraryAll,0.9656304837680465
isax,UWaveGestureLibraryX,0.9868838238813112
sfa_equi-width_True,UWaveGestureLibraryX,0.9910739211932679
sfa_equi-width_False,UWaveGestureLibraryX,0.991208834350323
sfa_equi-depth_True,UWaveGestureLibraryX,0.9923850402807689
sfa_equi-depth_False,UWaveGestureLibraryX,0.9925386481016192
isax,UWaveGestureLibraryY,0.9889642283839833
sfa_equi-width_True,UWaveGestureLibraryY,0.9923339415330621
sfa_equi-width_False,UWaveGestureLibraryY,0.9924816293770439
sfa_equi-depth_True,UWaveGestureLibraryY,0.994058835845896
sfa_equi-depth_False,UWaveGestureLibraryY,0.9941703806732073
isax,Wafer,0.973140817650876
sfa_equi-width_True,Wafer,0.9762774172615185
sfa_equi-width_False,Wafer,0.9763661583387411
sfa_equi-depth_True,Wafer,0.9777040882543803
sfa_equi-depth_False,Wafer,0.9778926022063595
isax,Wine,0.35250162443144895
sfa_equi-width_True,Wine,0.8992852501624431
sfa_equi-width_False,Wine,0.8989603638726446
sfa_equi-depth_True,Wine,0.8944119558154645
sfa_equi-depth_False,Wine,0.894736842105263
isax,WordSynonyms,0.9575452314700668
sfa_equi-width_True,WordSynonyms,0.978614114801639
sfa_equi-width_False,WordSynonyms,0.978614114801639
sfa_equi-depth_True,WordSynonyms,0.978261890505207
sfa_equi-depth_False,WordSynonyms,0.978261890505207
isax,Worms,0.7416230178661118
sfa_equi-width_True,Worms,0.7899117457128507
sfa_equi-width_False,Worms,0.7963693764798737
sfa_equi-depth_True,Worms,0.7762789696491355
sfa_equi-depth_False,Worms,0.787759202123843
isax,WormsTwoClass,0.7416230178661118
sfa_equi-width_True,WormsTwoClass,0.7899117457128507
sfa_equi-width_False,WormsTwoClass,0.7963693764798737
sfa_equi-depth_True,WormsTwoClass,0.7762789696491355
sfa_equi-depth_False,WormsTwoClass,0.787759202123843
isax,Yoga,0.9822177777777777
sfa_equi-width_True,Yoga,0.9868288888888889
sfa_equi-width_False,Yoga,0.9868288888888889
sfa_equi-depth_True,Yoga,0.9892255555555555
sfa_equi-depth_False,Yoga,0.9892255555555555
