query_id,mode,rank,squared_l2,index_position,query_time_ms,sax_scans,exact_distance_computations,recall_at_k
83,exact,1,0.568128049,14334386,4586.62089,15508793,10958144,
84,exact,1,0.541465521,11889499,4763.53181,15508793,10958497,
85,exact,1,228.503998,12552572,5883.93965,15508793,13479614,
86,exact,1,2.1432538,14664268,4617.40661,15508793,10959075,
87,exact,1,150.657227,13638699,5283.23887,15508793,12439350,
88,exact,1,36.9776764,13605497,4843.06396,15508793,10972028,
89,exact,1,107.609276,12892301,5174.18465,15508793,12264575,
90,exact,1,32.9782486,14240241,4696.14682,15508793,11081506,
91,exact,1,7.65754795,14963315,4615.52738,15508793,10978489,
92,exact,1,113.955902,11981384,5410.27089,15508793,12275973,
93,exact,1,5.18017673,11904694,4569.97998,15508793,10958169,
94,exact,1,117.204292,11452791,5097.1349,15508793,12147442,
95,exact,1,0.126821443,14603966,4572.07802,15508793,10957968,
96,exact,1,0.996605873,13848409,4763.19678,15508793,10958005,
97,exact,1,0.201663539,14366917,4565.40793,15508793,10957842,
98,exact,1,0.560068488,13428035,4563.005,15508793,10957932,
99,exact,1,0.165004253,14855173,4616.90013,15508793,10957805,
